sale_date,day_of_week,product_id,product_name,category,units_sold,is_weekend
2024-01-22,Monday,33,Fresh Economic,Frozen,35,False
2024-01-22,Monday,34,Organic Summer,Frozen,26,False
2024-01-22,Monday,35,Organic Thus,Meat,43,False
2024-01-22,Monday,36,Premium Wrong,Bakery,20,False
2024-01-22,Monday,37,Premium Cause,Dairy,30,False
2024-01-22,Monday,38,Classic Easy,Beverages,36,False
2024-01-22,Monday,39,Fresh Local,Frozen,12,False
2024-01-22,Monday,40,Fresh Customer,Dairy,27,False
2024-01-22,Monday,41,Classic Century,Dairy,26,False
2024-01-22,Monday,42,Fresh Situation,Frozen,4,False
2024-01-22,Monday,43,Fresh Quickly,Beverages,29,False
2024-01-22,Monday,44,Premium Cause,Dairy,10,False
2024-01-22,Monday,45,Organic Leave,Produce,12,False
2024-01-22,Monday,46,Organic Strong,Bakery,16,False
2024-01-22,Monday,47,Fresh Strong,Produce,13,False
2024-01-22,Monday,48,Fresh Newspaper,Produce,10,False
2024-01-22,Monday,49,Fresh Carry,Dairy,6,False
2024-01-22,Monday,50,Premium Catch,Meat,12,False
2024-01-23,Tuesday,1,Fresh Third,Dairy,7,False
2024-01-23,Tuesday,2,Organic Skin,Meat,18,False
2024-01-23,Tuesday,3,Organic Your,Frozen,8,False
2024-01-23,Tuesday,4,Fresh Particularly,Frozen,34,False
2024-01-23,Tuesday,5,Classic South,Dairy,16,False
2024-01-23,Tuesday,6,Premium Project,Dairy,26,False
2024-01-23,Tuesday,7,Fresh Wait,Frozen,33,False
2024-01-23,Tuesday,8,Fresh Drug,Produce,29,False
2024-01-23,Tuesday,9,Organic With,Frozen,18,False
2024-01-23,Tuesday,10,Classic Ago,Beverages,25,False
2024-01-23,Tuesday,11,Organic Lot,Dairy,16,False
2024-01-23,Tuesday,12,Classic Republican,Bakery,32,False
2024-01-23,Tuesday,13,Organic Least,Dairy,12,False
2024-01-23,Tuesday,14,Organic Money,Bakery,14,False
2024-01-23,Tuesday,15,Classic Hundred,Bakery,23,False
2024-01-23,Tuesday,16,Fresh Rich,Produce,41,False
2024-01-23,Tuesday,17,Premium Baby,Frozen,37,False
2024-01-23,Tuesday,18,Classic Happy,Meat,35,False
2024-01-23,Tuesday,19,Premium Two,Meat,18,False
2024-01-23,Tuesday,20,Organic Without,Frozen,28,False
2024-01-23,Tuesday,21,Fresh Against,Meat,12,False
2024-01-23,Tuesday,22,Premium Simple,Beverages,21,False
2024-01-23,Tuesday,23,Premium Area,Meat,33,False
2024-01-23,Tuesday,24,Fresh Air,Beverages,43,False
2024-01-23,Tuesday,25,Classic We,Meat,33,False
2024-01-23,Tuesday,26,Classic Outside,Frozen,18,False
2024-01-23,Tuesday,27,Classic Support,Beverages,6,False
2024-01-23,Tuesday,28,Premium Represent,Produce,40,False
2024-01-23,Tuesday,29,Fresh Get,Meat,15,False
2024-01-23,Tuesday,30,Premium Finish,Meat,45,False
2024-01-23,Tuesday,31,Premium Machine,Dairy,14,False
2024-01-23,Tuesday,32,Fresh Rest,Beverages,16,False
2024-01-23,Tuesday,33,Fresh Economic,Frozen,31,False
2024-01-23,Tuesday,34,Organic Summer,Frozen,28,False
2024-01-23,Tuesday,35,Organic Thus,Meat,28,False
2024-01-23,Tuesday,36,Premium Wrong,Bakery,18,False
2024-01-23,Tuesday,37,Premium Cause,Dairy,27,False
2024-01-23,Tuesday,38,Classic Easy,Beverages,34,False
2024-01-23,Tuesday,39,Fresh Local,Frozen,15,False
2024-01-23,Tuesday,40,Fresh Customer,Dairy,23,False
2024-01-23,Tuesday,41,Classic Century,Dairy,35,False
2024-01-23,Tuesday,42,Fresh Situation,Frozen,5,False
2024-01-23,Tuesday,43,Fresh Quickly,Beverages,23,False
2024-01-23,Tuesday,44,Premium Cause,Dairy,13,False
2024-01-23,Tuesday,45,Organic Leave,Produce,8,False
2024-01-23,Tuesday,46,Organic Strong,Bakery,17,False
2024-01-23,Tuesday,47,Fresh Strong,Produce,23,False
2024-01-23,Tuesday,48,Fresh Newspaper,Produce,12,False
2024-01-23,Tuesday,49,Fresh Carry,Dairy,6,False
2024-01-23,Tuesday,50,Premium Catch,Meat,13,False
2024-01-24,Wednesday,1,Fresh Third,Dairy,7,False
2024-01-24,Wednesday,2,Organic Skin,Meat,17,False
2024-01-24,Wednesday,3,Organic Your,Frozen,8,False
2024-01-24,Wednesday,4,Fresh Particularly,Frozen,27,False
2024-01-24,Wednesday,5,Classic South,Dairy,18,False
2024-01-24,Wednesday,6,Premium Project,Dairy,26,False
2024-01-24,Wednesday,7,Fresh Wait,Frozen,32,False
2024-01-24,Wednesday,8,Fresh Drug,Produce,28,False
2024-01-24,Wednesday,9,Organic With,Frozen,16,False
2024-01-24,Wednesday,10,Classic Ago,Beverages,24,False
2024-01-24,Wednesday,11,Organic Lot,Dairy,20,False
2024-01-24,Wednesday,12,Classic Republican,Bakery,22,False
2024-01-24,Wednesday,13,Organic Least,Dairy,11,False
2024-01-24,Wednesday,14,Organic Money,Bakery,26,False
2024-01-24,Wednesday,15,Classic Hundred,Bakery,18,False
2024-01-24,Wednesday,16,Fresh Rich,Produce,41,False
2024-01-24,Wednesday,17,Premium Baby,Frozen,37,False
2024-01-24,Wednesday,18,Classic Happy,Meat,34,False
2024-01-24,Wednesday,19,Premium Two,Meat,20,False
2024-01-24,Wednesday,20,Organic Without,Frozen,20,False
2024-01-24,Wednesday,21,Fresh Against,Meat,7,False
2024-01-24,Wednesday,22,Premium Simple,Beverages,28,False
2024-01-24,Wednesday,23,Premium Area,Meat,34,False
2024-01-24,Wednesday,24,Fresh Air,Beverages,29,False
2024-01-24,Wednesday,25,Classic We,Meat,46,False
2024-01-24,Wednesday,26,Classic Outside,Frozen,26,False
2024-01-24,Wednesday,27,Classic Support,Beverages,6,False
2024-01-24,Wednesday,28,Premium Represent,Produce,25,False
2024-01-24,Wednesday,29,Fresh Get,Meat,9,False
2024-01-24,Wednesday,30,Premium Finish,Meat,31,False
2024-01-24,Wednesday,31,Premium Machine,Dairy,13,False
2024-01-24,Wednesday,32,Fresh Rest,Beverages,14,False
2024-01-24,Wednesday,33,Fresh Economic,Frozen,26,False
2024-01-24,Wednesday,34,Organic Summer,Frozen,22,False
2024-01-24,Wednesday,35,Organic Thus,Meat,26,False
2024-01-24,Wednesday,36,Premium Wrong,Bakery,19,False
2024-01-24,Wednesday,37,Premium Cause,Dairy,24,False
2024-01-24,Wednesday,38,Classic Easy,Beverages,31,False
2024-01-24,Wednesday,39,Fresh Local,Frozen,16,False
2024-01-24,Wednesday,40,Fresh Customer,Dairy,19,False
2024-01-24,Wednesday,41,Classic Century,Dairy,39,False
2024-01-24,Wednesday,42,Fresh Situation,Frozen,5,False
2024-01-24,Wednesday,43,Fresh Quickly,Beverages,34,False
2024-01-24,Wednesday,44,Premium Cause,Dairy,8,False
2024-01-24,Wednesday,45,Organic Leave,Produce,13,False
2024-01-24,Wednesday,46,Organic Strong,Bakery,24,False
2024-01-24,Wednesday,47,Fresh Strong,Produce,13,False
2024-01-24,Wednesday,48,Fresh Newspaper,Produce,7,False
2024-01-24,Wednesday,49,Fresh Carry,Dairy,5,False
2024-01-24,Wednesday,50,Premium Catch,Meat,11,False
2024-01-25,Thursday,1,Fresh Third,Dairy,8,False
2024-01-25,Thursday,2,Organic Skin,Meat,21,False
2024-01-25,Thursday,3,Organic Your,Frozen,10,False
2024-01-25,Thursday,4,Fresh Particularly,Frozen,36,False
2024-01-25,Thursday,5,Classic South,Dairy,28,False
2024-01-25,Thursday,6,Premium Project,Dairy,28,False
2024-01-25,Thursday,7,Fresh Wait,Frozen,33,False
2024-01-25,Thursday,8,Fresh Drug,Produce,29,False
2024-01-25,Thursday,9,Organic With,Frozen,23,False
2024-01-25,Thursday,10,Classic Ago,Beverages,24,False
2024-01-25,Thursday,11,Organic Lot,Dairy,13,False
2024-01-25,Thursday,12,Classic Republican,Bakery,25,False
2024-01-25,Thursday,13,Organic Least,Dairy,16,False
2024-01-25,Thursday,14,Organic Money,Bakery,20,False
2024-01-25,Thursday,15,Classic Hundred,Bakery,28,False
2024-01-25,Thursday,16,Fresh Rich,Produce,33,False
2024-01-25,Thursday,17,Premium Baby,Frozen,23,False
2024-01-25,Thursday,18,Classic Happy,Meat,42,False
2024-01-25,Thursday,19,Premium Two,Meat,15,False
2024-01-25,Thursday,20,Organic Without,Frozen,29,False
2024-01-25,Thursday,21,Fresh Against,Meat,11,False
2024-01-25,Thursday,22,Premium Simple,Beverages,22,False
2024-01-25,Thursday,23,Premium Area,Meat,28,False
2024-01-25,Thursday,24,Fresh Air,Beverages,48,False
2024-01-25,Thursday,25,Classic We,Meat,43,False
2024-01-25,Thursday,26,Classic Outside,Frozen,20,False
2024-01-25,Thursday,27,Classic Support,Beverages,6,False
2024-01-25,Thursday,28,Premium Represent,Produce,23,False
2024-01-25,Thursday,29,Fresh Get,Meat,10,False
2024-01-25,Thursday,30,Premium Finish,Meat,35,False
2024-01-25,Thursday,31,Premium Machine,Dairy,10,False
2024-01-25,Thursday,32,Fresh Rest,Beverages,17,False
2024-01-25,Thursday,33,Fresh Economic,Frozen,33,False
2024-01-25,Thursday,34,Organic Summer,Frozen,29,False
2024-01-25,Thursday,35,Organic Thus,Meat,47,False
2024-01-25,Thursday,36,Premium Wrong,Bakery,15,False
2024-01-25,Thursday,37,Premium Cause,Dairy,20,False
2024-01-25,Thursday,38,Classic Easy,Beverages,29,False
2024-01-25,Thursday,39,Fresh Local,Frozen,18,False
2024-01-25,Thursday,40,Fresh Customer,Dairy,25,False
2024-01-25,Thursday,41,Classic Century,Dairy,36,False
2024-01-25,Thursday,42,Fresh Situation,Frozen,4,False
2024-01-25,Thursday,43,Fresh Quickly,Beverages,36,False
2024-01-25,Thursday,44,Premium Cause,Dairy,9,False
2024-01-25,Thursday,45,Organic Leave,Produce,9,False
2024-01-25,Thursday,46,Organic Strong,Bakery,24,False
2024-01-25,Thursday,47,Fresh Strong,Produce,13,False
2024-01-25,Thursday,48,Fresh Newspaper,Produce,12,False
2024-01-25,Thursday,49,Fresh Carry,Dairy,6,False
2024-01-25,Thursday,50,Premium Catch,Meat,12,False
2024-01-26,Friday,1,Fresh Third,Dairy,12,False
2024-01-26,Friday,2,Organic Skin,Meat,16,False
2024-01-26,Friday,3,Organic Your,Frozen,11,False
2024-01-26,Friday,4,Fresh Particularly,Frozen,25,False
2024-01-26,Friday,5,Classic South,Dairy,21,False
2024-01-26,Friday,6,Premium Project,Dairy,29,False
2024-01-26,Friday,7,Fresh Wait,Frozen,31,False
2024-01-26,Friday,8,Fresh Drug,Produce,21,False
2024-01-26,Friday,9,Organic With,Frozen,20,False
2024-01-26,Friday,10,Classic Ago,Beverages,27,False
2024-01-26,Friday,11,Organic Lot,Dairy,15,False
2024-01-26,Friday,12,Classic Republican,Bakery,26,False
2024-01-26,Friday,13,Organic Least,Dairy,9,False
2024-01-26,Friday,14,Organic Money,Bakery,15,False
2024-01-26,Friday,15,Classic Hundred,Bakery,17,False
2024-01-26,Friday,16,Fresh Rich,Produce,30,False
2024-01-26,Friday,17,Premium Baby,Frozen,38,False
2024-01-26,Friday,18,Classic Happy,Meat,50,False
2024-01-26,Friday,19,Premium Two,Meat,22,False
2024-01-26,Friday,20,Organic Without,Frozen,23,False
2024-01-26,Friday,21,Fresh Against,Meat,12,False
2024-01-26,Friday,22,Premium Simple,Beverages,25,False
2024-01-26,Friday,23,Premium Area,Meat,23,False
2024-01-26,Friday,24,Fresh Air,Beverages,46,False
2024-01-26,Friday,25,Classic We,Meat,45,False
2024-01-26,Friday,26,Classic Outside,Frozen,15,False
2024-01-26,Friday,27,Classic Support,Beverages,6,False
2024-01-26,Friday,28,Premium Represent,Produce,27,False
2024-01-26,Friday,29,Fresh Get,Meat,13,False
2024-01-26,Friday,30,Premium Finish,Meat,29,False
2024-01-26,Friday,31,Premium Machine,Dairy,11,False
2024-01-26,Friday,32,Fresh Rest,Beverages,14,False
2024-01-26,Friday,33,Fresh Economic,Frozen,41,False
2024-01-26,Friday,34,Organic Summer,Frozen,23,False
2024-01-26,Friday,35,Organic Thus,Meat,46,False
2024-01-26,Friday,36,Premium Wrong,Bakery,15,False
2024-01-26,Friday,37,Premium Cause,Dairy,33,False
2024-01-26,Friday,38,Classic Easy,Beverages,30,False
2024-01-26,Friday,39,Fresh Local,Frozen,13,False
2024-01-26,Friday,40,Fresh Customer,Dairy,24,False
2024-01-26,Friday,41,Classic Century,Dairy,34,False
2024-01-26,Friday,42,Fresh Situation,Frozen,6,False
2024-01-26,Friday,43,Fresh Quickly,Beverages,29,False
2024-01-26,Friday,44,Premium Cause,Dairy,9,False
2024-01-26,Friday,45,Organic Leave,Produce,13,False
2024-01-26,Friday,46,Organic Strong,Bakery,23,False
2024-01-26,Friday,47,Fresh Strong,Produce,22,False
2024-01-26,Friday,48,Fresh Newspaper,Produce,14,False
2024-01-26,Friday,49,Fresh Carry,Dairy,7,False
2024-01-26,Friday,50,Premium Catch,Meat,10,False
2024-01-27,Saturday,1,Fresh Third,Dairy,23,True
2024-01-27,Saturday,2,Organic Skin,Meat,33,True
2024-01-27,Saturday,3,Organic Your,Frozen,24,True
2024-01-27,Saturday,4,Fresh Particularly,Frozen,40,True
2024-01-27,Saturday,5,Classic South,Dairy,21,True
2024-01-27,Saturday,6,Premium Project,Dairy,54,True
2024-01-27,Saturday,7,Fresh Wait,Frozen,55,True
2024-01-27,Saturday,8,Fresh Drug,Produce,45,True
2024-01-27,Saturday,9,Organic With,Frozen,48,True
2024-01-27,Saturday,10,Classic Ago,Beverages,28,True
2024-01-27,Saturday,11,Organic Lot,Dairy,34,True
2024-01-27,Saturday,12,Classic Republican,Bakery,66,True
2024-01-27,Saturday,13,Organic Least,Dairy,12,True
2024-01-27,Saturday,14,Organic Money,Bakery,33,True
2024-01-27,Saturday,15,Classic Hundred,Bakery,44,True
2024-01-27,Saturday,16,Fresh Rich,Produce,101,True
2024-01-27,Saturday,17,Premium Baby,Frozen,89,True
2024-01-27,Saturday,18,Classic Happy,Meat,52,True
2024-01-27,Saturday,19,Premium Two,Meat,27,True
2024-01-27,Saturday,20,Organic Without,Frozen,42,True
2024-01-27,Saturday,21,Fresh Against,Meat,27,True
2024-01-27,Saturday,22,Premium Simple,Beverages,31,True
2024-01-27,Saturday,23,Premium Area,Meat,55,True
2024-01-27,Saturday,24,Fresh Air,Beverages,65,True
2024-01-27,Saturday,25,Classic We,Meat,50,True
2024-01-27,Saturday,26,Classic Outside,Frozen,39,True
2024-01-27,Saturday,27,Classic Support,Beverages,7,True
2024-01-27,Saturday,28,Premium Represent,Produce,66,True
2024-01-27,Saturday,29,Fresh Get,Meat,31,True
2024-01-27,Saturday,30,Premium Finish,Meat,67,True
2024-01-27,Saturday,31,Premium Machine,Dairy,21,True
2024-01-27,Saturday,32,Fresh Rest,Beverages,16,True
2024-01-27,Saturday,33,Fresh Economic,Frozen,69,True
2024-01-27,Saturday,34,Organic Summer,Frozen,24,True
2024-01-27,Saturday,35,Organic Thus,Meat,85,True
2024-01-27,Saturday,36,Premium Wrong,Bakery,26,True
2024-01-27,Saturday,37,Premium Cause,Dairy,51,True
2024-01-27,Saturday,38,Classic Easy,Beverages,52,True
2024-01-27,Saturday,39,Fresh Local,Frozen,26,True
2024-01-27,Saturday,40,Fresh Customer,Dairy,53,True
2024-01-27,Saturday,41,Classic Century,Dairy,59,True
2024-01-27,Saturday,42,Fresh Situation,Frozen,19,True
2024-01-27,Saturday,43,Fresh Quickly,Beverages,79,True
2024-01-27,Saturday,44,Premium Cause,Dairy,14,True
2024-01-27,Saturday,45,Organic Leave,Produce,19,True
2024-01-27,Saturday,46,Organic Strong,Bakery,59,True
2024-01-27,Saturday,47,Fresh Strong,Produce,52,True
2024-01-27,Saturday,48,Fresh Newspaper,Produce,18,True
2024-01-27,Saturday,49,Fresh Carry,Dairy,7,True
2024-01-27,Saturday,50,Premium Catch,Meat,19,True
2024-01-28,Sunday,1,Fresh Third,Dairy,24,True
2024-01-28,Sunday,2,Organic Skin,Meat,27,True
2024-01-28,Sunday,3,Organic Your,Frozen,24,True
2024-01-28,Sunday,4,Fresh Particularly,Frozen,46,True
2024-01-28,Sunday,5,Classic South,Dairy,33,True
2024-01-28,Sunday,6,Premium Project,Dairy,39,True
2024-01-28,Sunday,7,Fresh Wait,Frozen,48,True
2024-01-28,Sunday,8,Fresh Drug,Produce,71,True
2024-01-28,Sunday,9,Organic With,Frozen,68,True
2024-01-28,Sunday,10,Classic Ago,Beverages,31,True
2024-01-28,Sunday,11,Organic Lot,Dairy,27,True
2024-01-28,Sunday,12,Classic Republican,Bakery,58,True
2024-01-28,Sunday,13,Organic Least,Dairy,11,True
2024-01-28,Sunday,14,Organic Money,Bakery,54,True
2024-01-28,Sunday,15,Classic Hundred,Bakery,67,True
2024-01-28,Sunday,16,Fresh Rich,Produce,95,True
2024-01-28,Sunday,17,Premium Baby,Frozen,71,True
2024-01-28,Sunday,18,Classic Happy,Meat,67,True
2024-01-28,Sunday,19,Premium Two,Meat,26,True
2024-01-28,Sunday,20,Organic Without,Frozen,40,True
2024-01-28,Sunday,21,Fresh Against,Meat,23,True
2024-01-28,Sunday,22,Premium Simple,Beverages,25,True
2024-01-28,Sunday,23,Premium Area,Meat,55,True
2024-01-28,Sunday,24,Fresh Air,Beverages,63,True
2024-01-28,Sunday,25,Classic We,Meat,43,True
2024-01-28,Sunday,26,Classic Outside,Frozen,34,True
2024-01-28,Sunday,27,Classic Support,Beverages,6,True
2024-01-28,Sunday,28,Premium Represent,Produce,91,True
2024-01-28,Sunday,29,Fresh Get,Meat,23,True
2024-01-28,Sunday,30,Premium Finish,Meat,63,True
2024-01-28,Sunday,31,Premium Machine,Dairy,19,True
2024-01-28,Sunday,32,Fresh Rest,Beverages,19,True
2024-01-28,Sunday,33,Fresh Economic,Frozen,72,True
2024-01-28,Sunday,34,Organic Summer,Frozen,26,True
2024-01-28,Sunday,35,Organic Thus,Meat,55,True
2024-01-28,Sunday,36,Premium Wrong,Bakery,34,True
2024-01-28,Sunday,37,Premium Cause,Dairy,54,True
2024-01-28,Sunday,38,Classic Easy,Beverages,75,True
2024-01-28,Sunday,39,Fresh Local,Frozen,26,True
2024-01-28,Sunday,40,Fresh Customer,Dairy,40,True
2024-01-28,Sunday,41,Classic Century,Dairy,53,True
2024-01-28,Sunday,42,Fresh Situation,Frozen,14,True
2024-01-28,Sunday,43,Fresh Quickly,Beverages,66,True
2024-01-28,Sunday,44,Premium Cause,Dairy,12,True
2024-01-28,Sunday,45,Organic Leave,Produce,22,True
2024-01-28,Sunday,46,Organic Strong,Bakery,46,True
2024-01-28,Sunday,47,Fresh Strong,Produce,41,True
2024-01-28,Sunday,48,Fresh Newspaper,Produce,11,True
2024-01-28,Sunday,49,Fresh Carry,Dairy,12,True
2024-01-28,Sunday,50,Premium Catch,Meat,19,True
2024-01-29,Monday,1,Fresh Third,Dairy,11,False
2024-01-29,Monday,2,Organic Skin,Meat,12,False
2024-01-29,Monday,3,Organic Your,Frozen,8,False
2024-01-29,Monday,4,Fresh Particularly,Frozen,32,False
2024-01-29,Monday,5,Classic South,Dairy,26,False
2024-01-29,Monday,6,Premium Project,Dairy,22,False
2024-01-29,Monday,7,Fresh Wait,Frozen,24,False
2024-01-29,Monday,8,Fresh Drug,Produce,24,False
2024-01-29,Monday,9,Organic With,Frozen,23,False
2024-01-29,Monday,10,Classic Ago,Beverages,25,False
2024-01-29,Monday,11,Organic Lot,Dairy,17,False
2024-01-29,Monday,12,Classic Republican,Bakery,29,False
2024-01-29,Monday,13,Organic Least,Dairy,11,False
2024-01-29,Monday,14,Organic Money,Bakery,18,False
2024-01-29,Monday,15,Classic Hundred,Bakery,21,False
2024-01-29,Monday,16,Fresh Rich,Produce,42,False
2024-01-29,Monday,17,Premium Baby,Frozen,26,False
2024-01-29,Monday,18,Classic Happy,Meat,40,False
2024-01-29,Monday,19,Premium Two,Meat,23,False
2024-01-29,Monday,20,Organic Without,Frozen,30,False
2024-01-29,Monday,21,Fresh Against,Meat,12,False
2024-01-29,Monday,22,Premium Simple,Beverages,22,False
2024-01-29,Monday,23,Premium Area,Meat,35,False
2024-01-29,Monday,24,Fresh Air,Beverages,47,False
2024-01-29,Monday,25,Classic We,Meat,38,False
2024-01-29,Monday,26,Classic Outside,Frozen,21,False
2024-01-29,Monday,27,Classic Support,Beverages,7,False
2024-01-29,Monday,28,Premium Represent,Produce,37,False
2024-01-29,Monday,29,Fresh Get,Meat,9,False
2024-01-29,Monday,30,Premium Finish,Meat,32,False
2024-01-29,Monday,31,Premium Machine,Dairy,13,False
2024-01-29,Monday,32,Fresh Rest,Beverages,17,False
2024-01-29,Monday,33,Fresh Economic,Frozen,37,False
2024-01-29,Monday,34,Organic Summer,Frozen,26,False
2024-01-29,Monday,35,Organic Thus,Meat,43,False
2024-01-29,Monday,36,Premium Wrong,Bakery,23,False
2024-01-29,Monday,37,Premium Cause,Dairy,32,False
2024-01-29,Monday,38,Classic Easy,Beverages,42,False
2024-01-29,Monday,39,Fresh Local,Frozen,12,False
2024-01-29,Monday,40,Fresh Customer,Dairy,19,False
2024-01-29,Monday,41,Classic Century,Dairy,34,False
2024-01-29,Monday,42,Fresh Situation,Frozen,5,False
2024-01-29,Monday,43,Fresh Quickly,Beverages,29,False
2024-01-29,Monday,44,Premium Cause,Dairy,9,False
2024-01-29,Monday,45,Organic Leave,Produce,9,False
2024-01-29,Monday,46,Organic Strong,Bakery,18,False
2024-01-29,Monday,47,Fresh Strong,Produce,16,False
2024-01-29,Monday,48,Fresh Newspaper,Produce,9,False
2024-01-29,Monday,49,Fresh Carry,Dairy,4,False
2024-01-29,Monday,50,Premium Catch,Meat,10,False
2024-01-30,Tuesday,1,Fresh Third,Dairy,12,False
2024-01-30,Tuesday,2,Organic Skin,Meat,15,False
2024-01-30,Tuesday,3,Organic Your,Frozen,11,False
2024-01-30,Tuesday,4,Fresh Particularly,Frozen,35,False
2024-01-30,Tuesday,5,Classic South,Dairy,25,False
2024-01-30,Tuesday,6,Premium Project,Dairy,36,False
2024-01-30,Tuesday,7,Fresh Wait,Frozen,28,False
2024-01-30,Tuesday,8,Fresh Drug,Produce,19,False
2024-01-30,Tuesday,9,Organic With,Frozen,23,False
2024-01-30,Tuesday,10,Classic Ago,Beverages,21,False
2024-01-30,Tuesday,11,Organic Lot,Dairy,15,False
2024-01-30,Tuesday,12,Classic Republican,Bakery,28,False
2024-01-30,Tuesday,13,Organic Least,Dairy,11,False
2024-01-30,Tuesday,14,Organic Money,Bakery,19,False
2024-01-30,Tuesday,15,Classic Hundred,Bakery,24,False
2024-01-30,Tuesday,16,Fresh Rich,Produce,42,False
2024-01-30,Tuesday,17,Premium Baby,Frozen,36,False
2024-01-30,Tuesday,18,Classic Happy,Meat,37,False
2024-01-30,Tuesday,19,Premium Two,Meat,13,False
2024-01-30,Tuesday,20,Organic Without,Frozen,25,False
2024-01-30,Tuesday,21,Fresh Against,Meat,7,False
2024-01-30,Tuesday,22,Premium Simple,Beverages,21,False
2024-01-30,Tuesday,23,Premium Area,Meat,35,False
2024-01-30,Tuesday,24,Fresh Air,Beverages,32,False
2024-01-30,Tuesday,25,Classic We,Meat,28,False
2024-01-30,Tuesday,26,Classic Outside,Frozen,22,False
2024-01-30,Tuesday,27,Classic Support,Beverages,7,False
2024-01-30,Tuesday,28,Premium Represent,Produce,24,False
2024-01-30,Tuesday,29,Fresh Get,Meat,8,False
2024-01-30,Tuesday,30,Premium Finish,Meat,43,False
2024-01-30,Tuesday,31,Premium Machine,Dairy,13,False
2024-01-30,Tuesday,32,Fresh Rest,Beverages,19,False
2024-01-30,Tuesday,33,Fresh Economic,Frozen,29,False
2024-01-30,Tuesday,34,Organic Summer,Frozen,27,False
2024-01-30,Tuesday,35,Organic Thus,Meat,38,False
2024-01-30,Tuesday,36,Premium Wrong,Bakery,20,False
2024-01-30,Tuesday,37,Premium Cause,Dairy,22,False
2024-01-30,Tuesday,38,Classic Easy,Beverages,39,False
2024-01-30,Tuesday,39,Fresh Local,Frozen,19,False
2024-01-30,Tuesday,40,Fresh Customer,Dairy,23,False
2024-01-30,Tuesday,41,Classic Century,Dairy,21,False
2024-01-30,Tuesday,42,Fresh Situation,Frozen,4,False
2024-01-30,Tuesday,43,Fresh Quickly,Beverages,29,False
2024-01-30,Tuesday,44,Premium Cause,Dairy,8,False
2024-01-30,Tuesday,45,Organic Leave,Produce,10,False
2024-01-30,Tuesday,46,Organic Strong,Bakery,21,False
2024-01-30,Tuesday,47,Fresh Strong,Produce,20,False
2024-01-30,Tuesday,48,Fresh Newspaper,Produce,13,False
2024-01-30,Tuesday,49,Fresh Carry,Dairy,7,False
2024-01-30,Tuesday,50,Premium Catch,Meat,12,False
2024-01-31,Wednesday,1,Fresh Third,Dairy,9,False
2024-01-31,Wednesday,2,Organic Skin,Meat,16,False
2024-01-31,Wednesday,3,Organic Your,Frozen,6,False
2024-01-31,Wednesday,4,Fresh Particularly,Frozen,35,False
2024-01-31,Wednesday,5,Classic South,Dairy,25,False
2024-01-31,Wednesday,6,Premium Project,Dairy,29,False
2024-01-31,Wednesday,7,Fresh Wait,Frozen,25,False
2024-01-31,Wednesday,8,Fresh Drug,Produce,22,False
2024-01-31,Wednesday,9,Organic With,Frozen,17,False
2024-01-31,Wednesday,10,Classic Ago,Beverages,25,False
2024-01-31,Wednesday,11,Organic Lot,Dairy,19,False
2024-01-31,Wednesday,12,Classic Republican,Bakery,37,False
2024-01-31,Wednesday,13,Organic Least,Dairy,14,False
2024-01-31,Wednesday,14,Organic Money,Bakery,22,False
2024-01-31,Wednesday,15,Classic Hundred,Bakery,18,False
2024-01-31,Wednesday,16,Fresh Rich,Produce,26,False
2024-01-31,Wednesday,17,Premium Baby,Frozen,34,False
2024-01-31,Wednesday,18,Classic Happy,Meat,34,False
2024-01-31,Wednesday,19,Premium Two,Meat,16,False
2024-01-31,Wednesday,20,Organic Without,Frozen,20,False
2024-01-31,Wednesday,21,Fresh Against,Meat,10,False
2024-01-31,Wednesday,22,Premium Simple,Beverages,22,False
2024-01-31,Wednesday,23,Premium Area,Meat,37,False
2024-01-31,Wednesday,24,Fresh Air,Beverages,49,False
2024-01-31,Wednesday,25,Classic We,Meat,28,False
2024-01-31,Wednesday,26,Classic Outside,Frozen,21,False
2024-01-31,Wednesday,27,Classic Support,Beverages,6,False
2024-01-31,Wednesday,28,Premium Represent,Produce,24,False
2024-01-31,Wednesday,29,Fresh Get,Meat,10,False
2024-01-31,Wednesday,30,Premium Finish,Meat,39,False
2024-01-31,Wednesday,31,Premium Machine,Dairy,14,False
2024-01-31,Wednesday,32,Fresh Rest,Beverages,16,False
2024-01-31,Wednesday,33,Fresh Economic,Frozen,41,False
2024-01-31,Wednesday,34,Organic Summer,Frozen,27,False
2024-01-31,Wednesday,35,Organic Thus,Meat,25,False
2024-01-31,Wednesday,36,Premium Wrong,Bakery,23,False
2024-01-31,Wednesday,37,Premium Cause,Dairy,25,False
2024-01-31,Wednesday,38,Classic Easy,Beverages,40,False
2024-01-31,Wednesday,39,Fresh Local,Frozen,15,False
2024-01-31,Wednesday,40,Fresh Customer,Dairy,22,False
2024-01-31,Wednesday,41,Classic Century,Dairy,33,False
2024-01-31,Wednesday,42,Fresh Situation,Frozen,4,False
2024-01-31,Wednesday,43,Fresh Quickly,Beverages,42,False
2024-01-31,Wednesday,44,Premium Cause,Dairy,14,False
2024-01-31,Wednesday,45,Organic Leave,Produce,13,False
2024-01-31,Wednesday,46,Organic Strong,Bakery,26,False
2024-01-31,Wednesday,47,Fresh Strong,Produce,19,False
2024-01-31,Wednesday,48,Fresh Newspaper,Produce,11,False
